1949	Sat Apr 09 04:32:31 +0000 2011	3fd66200f964a5204bed1ee3	{Mint Karaoke Lounge}	{37.770233509474245,-122.4256971266422,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Feb 27 07:50:28 +0000 2010	42717900f964a5206a211fe3	{The Chieftain Irish Pub & Restaurant}	{37.781505773433786,-122.40517795085907,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1949	Thu Feb 25 21:23:58 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Thu Feb 25 09:04:03 +0000 2010	44ff5a91f964a520a5381fe3	{Taqueria El Farolito}	{37.75245543494872,-122.41834491491318,San Francisco,CA,United States}	{Food,}
1949	Thu Feb 25 07:57:33 +0000 2010	49ed2ea4f964a520d0671fe3	{Hi Dive Bar}	{37.78754721707836,-122.38749146461487,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Tue Feb 23 03:52:58 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Mon Feb 22 22:33:46 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Mon Feb 22 19:44:19 +0000 2010	40f86c00f964a520c30a1fe3	{Crossroads Caf?}	{37.78297272374457,-122.38888621330263,San Francisco,CA,United States}	{Food,}
1949	Sat Feb 20 06:39:38 +0000 2010	4a74197ff964a520bcdd1fe3	{DeLano's IGA - Mission}	{37.75326801666667,-122.41603553295135,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Fri Feb 19 22:05:12 +0000 2010	49edff06f964a5200e681fe3	{SB40}	{37.781883,-122.3879,San Francisco,CA,United States}	{Outdoors & Recreation,}
1949	Fri Feb 19 03:40:51 +0000 2010	4af0780df964a52062dc21e3	{Twilio}	{37.78218,-122.387909,San Francisco,CA,United States}	{Office,Professional & Other Places,}
1949	Wed Feb 17 19:43:29 +0000 2010	4593aa94f964a52048401fe3	{The Java House Restaurant}	{37.78167112478022,-122.38796889781952,San Francisco,CA,United States}	{Food,}
1949	Tue Feb 16 20:15:29 +0000 2010	49ec92dff964a5206a671fe3	{Delancey Street Restaurant}	{37.78459490712344,-122.3885106347964,San Francisco,CA,United States}	{Food,}
1949	Tue Feb 16 17:34:07 +0000 2010	461e6d5cf964a52079451fe3	{South Beach Cafe}	{37.78180161895896,-122.38844978043959,San Francisco,CA,United States}	{Food,}
1949	Tue Feb 16 04:33:06 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Fri Feb 12 07:00:42 +0000 2010	4a4be8d4f964a520dfac1fe3	{Old Chelsea Fish and Chips}	{37.786469,-122.418252,San Francisco,CA,United States}	{Food,}
1949	Fri Feb 12 05:43:18 +0000 2010	4aac8a31f964a520385e20e3	{Amsterdam Cafe}	{37.786005,-122.41872659999999,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1949	Thu Feb 11 19:37:50 +0000 2010	40f86c00f964a520c30a1fe3	{Crossroads Caf?}	{37.78297272374457,-122.38888621330263,San Francisco,CA,United States}	{Food,}
1949	Tue Feb 09 16:23:41 +0000 2010	4af2500df964a52051e721e3	{IHOP}	{37.807546170472115,-122.4125862121582,San Francisco,CA,United States}	{Food,}
1949	Tue Feb 09 12:59:55 +0000 2010	4af0780df964a52062dc21e3	{Twilio}	{37.78218,-122.387909,San Francisco,CA,United States}	{Office,Professional & Other Places,}
1949	Tue Feb 09 12:59:55 +0000 2010	4af0780df964a52062dc21e3	{Twilio}	{37.78218,-122.387909,San Francisco,CA,United States}	{Office,Professional & Other Places,}
1949	Mon Feb 08 21:22:59 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Sat Feb 06 21:07:49 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Sat Feb 06 21:07:49 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Sat Feb 06 07:36:29 +0000 2010	40a2ba80f964a520fcf21ee3	{Edinburgh Castle}	{37.786141,-122.41893793,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Fri Feb 05 21:31:23 +0000 2010	49ec92dff964a5206a671fe3	{Delancey Street Restaurant}	{37.78459490712344,-122.3885106347964,San Francisco,CA,United States}	{Food,}
1949	Fri Feb 05 21:31:23 +0000 2010	49ec92dff964a5206a671fe3	{Delancey Street Restaurant}	{37.78459490712344,-122.3885106347964,San Francisco,CA,United States}	{Food,}
1949	Fri Feb 05 05:29:24 +0000 2010	49e90442f964a520bb651fe3	{Lucky Penny}	{37.78272339,-122.447407,San Francisco,CA,United States}	{Food,}
1949	Thu Feb 04 20:18:52 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Thu Feb 04 04:26:19 +0000 2010	40f71a80f964a520af0a1fe3	{Mighty}	{37.76746630690064,-122.40661600950655,San Francisco,CA,United States}	{Nightlife Spot,Arts & Entertainment,Professional & Other Places,}
1949	Wed Feb 03 21:56:07 +0000 2010	4283ee00f964a520ab221fe3	{Primo Patio Cafe}	{37.77863538470886,-122.39325284957886,San Francisco,CA,United States}	{Food,}
1949	Tue Feb 02 22:31:17 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Tue Feb 02 17:26:25 +0000 2010	44e9b9daf964a520a7371fe3	{Pier 38}	{37.78268825237509,-122.3881178469651,San Francisco,CA,United States}	{Outdoors & Recreation,Professional & Other Places,}
1949	Sun Jan 31 04:47:46 +0000 2010	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
1949	Sat Jan 30 23:47:30 +0000 2010	4a5d2346f964a52045bd1fe3	{Brannan MUNI Metro Station}	{37.78415573046576,-122.3881289114311,San Francisco,CA,United States}	{Travel & Transport,}
1949	Sat Jan 30 10:00:03 +0000 2010	44ff5a91f964a520a5381fe3	{Taqueria El Farolito}	{37.75245543494872,-122.41834491491318,San Francisco,CA,United States}	{Food,}
1949	Sat Jan 30 09:33:29 +0000 2010	4a17bb5ff964a52071791fe3	{Bacon-Wrapped Hot Dog Cart}	{37.758781285180774,-122.4189805984497,San Francisco,CA,United States}	{Food,}
1949	Sat Jan 30 09:07:00 +0000 2010	436aa480f964a520a9291fe3	{Mission Bar}	{37.75399356696707,-122.41861816011813,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Jan 30 08:51:58 +0000 2010	40a2ba80f964a52002f31ee3	{The Attic}	{37.7522184,-122.4192471,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Jan 30 05:15:49 +0000 2010	44e9b9daf964a520a7371fe3	{Pier 38}	{37.78268825237509,-122.3881178469651,San Francisco,CA,United States}	{Outdoors & Recreation,Professional & Other Places,}
1949	Wed Jan 27 20:47:43 +0000 2010	44e9b9daf964a520a7371fe3	{Pier 38}	{37.78268825237509,-122.3881178469651,San Francisco,CA,United States}	{Outdoors & Recreation,Professional & Other Places,}
1949	Wed Jan 27 20:46:30 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Fri Jan 22 20:28:39 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Tue Jan 19 21:07:50 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Tue Jan 19 00:42:30 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Sun Jan 17 02:08:55 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Sat Jan 16 03:01:15 +0000 2010	44733e3ef964a520a6331fe3	{St. Francis Fountain}	{37.75285167,-122.40827,San Francisco,CA,United States}	{Food,}
1949	Sat Jan 16 02:04:55 +0000 2010	44e9b9daf964a520a7371fe3	{Pier 38}	{37.78268825237509,-122.3881178469651,San Francisco,CA,United States}	{Outdoors & Recreation,Professional & Other Places,}
1949	Fri Jan 15 03:23:21 +0000 2010	43728d80f964a520102a1fe3	{Tres}	{37.78021262835114,-122.39134311676025,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1949	Thu Jan 14 21:38:18 +0000 2010	44e9b9daf964a520a7371fe3	{Pier 38}	{37.78268825237509,-122.3881178469651,San Francisco,CA,United States}	{Outdoors & Recreation,Professional & Other Places,}
1949	Thu Jan 14 20:54:21 +0000 2010	49ec92dff964a5206a671fe3	{Delancey Street Restaurant}	{37.78459490712344,-122.3885106347964,San Francisco,CA,United States}	{Food,}
1949	Wed Jan 13 21:10:53 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Wed Jan 13 20:51:28 +0000 2010	44e9b9daf964a520a7371fe3	{Pier 38}	{37.78268825237509,-122.3881178469651,San Francisco,CA,United States}	{Outdoors & Recreation,Professional & Other Places,}
1949	Wed Jan 13 20:50:54 +0000 2010	4af0780df964a52062dc21e3	{Twilio}	{37.78218,-122.387909,San Francisco,CA,United States}	{Office,Professional & Other Places,}
1949	Wed Jan 13 06:42:25 +0000 2010	43d23e2ff964a5200e2e1fe3	{Ali Baba's Cave}	{37.760169,-122.421361,San Francisco,CA,United States}	{Food,}
