525	Sun Aug 07 02:36:26 +0000 2011	4b74f064f964a520c4f82de3	{Nugget Market}	{38.40979321986739,-121.42014741897583,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
525	Thu Jul 29 05:34:36 +0000 2010	4b675a93f964a520de492be3	{FedEx Office Print & Ship Center}	{38.598835,-121.423981,Sacramento,CA,United States}	{Shop & Service,}
525	Wed Jul 28 13:28:53 +0000 2010	4b5c0143f964a520de2029e3	{Shari's Restaurant & Pies}	{38.49533799339082,-121.52252307635636,Sacramento,CA,United States}	{Food,}
525	Wed Jul 28 13:28:48 +0000 2010	4b5c0143f964a520de2029e3	{Shari's Restaurant & Pies}	{38.49533799339082,-121.52252307635636,Sacramento,CA,United States}	{Food,}
525	Wed Jul 28 12:39:39 +0000 2010	4bbb8f90e45295217dda54a4	{John E. Moss Federal Building}	{38.578067217229666,-121.499514085711,Sacramento,CA,United States}	{Professional & Other Places,}
525	Wed Jul 28 07:30:39 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Tue Jul 27 21:52:10 +0000 2010	4c11182fb93cc9b6dec657e0	{Kaiser Wyndham Medical Building}	{38.468294,-121.41889750957489,Sacramento,CA,United States}	{Shop & Service,Professional & Other Places,}
525	Sat Jul 24 05:44:14 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Fri Jul 23 02:07:08 +0000 2010	4b0f692bf964a5201e6223e3	{de Vere's Irish Pub}	{38.576217818427175,-121.48646840550192,Sacramento,CA,United States}	{Nightlife Spot,Food,}
525	Thu Jul 22 19:35:19 +0000 2010	48277a7cf964a520b84f1fe3	{P.F. Chang's}	{38.57803591131913,-121.48549139499664,Sacramento,CA,United States}	{Food,}
525	Thu Jul 22 05:00:30 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Wed Jul 21 14:35:57 +0000 2010	4b5c0143f964a520de2029e3	{Shari's Restaurant & Pies}	{38.49533799339082,-121.52252307635636,Sacramento,CA,United States}	{Food,}
525	Mon Jul 19 02:29:35 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Mon Jul 19 02:29:35 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Sat Jul 17 06:28:03 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Fri Jul 16 04:15:21 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Thu Jul 15 01:39:14 +0000 2010	4ae60362f964a5200ca421e3	{Ernesto's Mexican Food}	{38.56813101664688,-121.48931303655351,Sacramento,CA,United States}	{Food,}
525	Wed Jul 14 03:07:29 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Mon Jul 12 20:44:52 +0000 2010	4b79fddef964a520111e2fe3	{Pizza Hut}	{38.496881,-121.459253,Sacramento,CA,United States}	{Food,}
525	Mon Jul 12 05:21:31 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Thu Jul 08 04:17:50 +0000 2010	4b5c0143f964a520de2029e3	{Shari's Restaurant & Pies}	{38.49533799339082,-121.52252307635636,Sacramento,CA,United States}	{Food,}
525	Fri Jul 02 21:15:31 +0000 2010	4b5a0d6cf964a52036aa28e3	{Walmart Supercenter}	{38.498944604652976,-121.43349409103394,Sacramento,CA,United States}	{Shop & Service,}
525	Fri Jul 02 03:33:32 +0000 2010	4bad5a1ff964a52034493be3	{El Coyote Junction}	{38.594755,-121.50539875030518,Sacramento,CA,United States}	{Nightlife Spot,Food,}
525	Wed Jun 30 10:03:11 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Wed Jun 30 04:34:50 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Wed Jun 30 01:05:18 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Tue Jun 29 05:07:06 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Mon Jun 28 04:24:36 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Mon Jun 28 00:36:32 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
